OwnSite,Product,Own Price,Competitor,CompetitorProduct,Competitor Price,Period,CompetitorDate
The site,Cred-R,3.299,The competitor1,1Regular,3.199,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor1,1Regular,3.199,2021-12,2021-12-02
The site,Cred-R,3.299,The site,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The site,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The site,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor2,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor2,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor2,1Regular,3.339,2021-12,2021-12-02
The site,Md,3.799,The competitor2,2Mid-Grade,3.699,2021-12,2021-12-02
The site,Md,3.799,The competitor2,2Mid-Grade,3.699,2021-12,2021-12-02
The site,Pm,3.999,The competitor1,3Premium,3.649,2021-12,2021-12-02
The site,Pm,3.999,The site,3Premium,3.999,2021-12,2021-12-02
The site,Pm,3.999,The competitor2,3Premium,4.099,2021-12,2021-12-02
The site,Pm,3.999,The competitor2,3Premium,4.099,2021-12,2021-12-02
The site,Pm,3.999,The competitor2,3Premium,4.099,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor1,1Regular,3.199,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor1,1Regular,3.199,2021-12,2021-12-02
The site,Cred-R,3.299,The site,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The site,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The site,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor2,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor2,1Regular,3.299,2021-12,2021-12-02
The site,Cred-R,3.299,The competitor2,1Regular,3.339,2021-12,2021-12-02
The site,Md,3.799,The competitor2,2Mid-Grade,3.699,2021-12,2021-12-02
The site,Md,3.799,The competitor2,2Mid-Grade,3.699,2021-12,2021-12-02
The site,Pm,3.999,The competitor1,3Premium,3.649,2021-12,2021-12-02
The site,Pm,3.999,The site,3Premium,3.999,2021-12,2021-12-02
The site,Pm,3.999,The competitor2,3Premium,4.099,2021-12,2021-12-02
The site,Pm,3.999,The competitor2,3Premium,4.099,2021-12,2021-12-02
The site,Pm,3.999,The competitor2,3Premium,4.099,2021-12,2021-12-02
The site,Cred-R,3.259,The competitor1,1Regular,3.149,2021-12,2021-12-03
The site,Cred-R,3.259,The competitor1,1Regular,3.149,2021-12,2021-12-03
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-03
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-03
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-03
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-03
The site,Cred-R,3.259,The competitor2,1Regular,3.299,2021-12,2021-12-03
The site,Cred-R,3.259,The competitor2,1Regular,3.299,2021-12,2021-12-03
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-03
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-03
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-03
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-03
The site,Md,3.759,The competitor2,2Mid-Grade,3.699,2021-12,2021-12-03
The site,Md,3.759,The competitor2,2Mid-Grade,3.699,2021-12,2021-12-03
The site,Pm,3.959,The competitor1,3Premium,3.599,2021-12,2021-12-03
The site,Pm,3.959,The competitor1,3Premium,3.599,2021-12,2021-12-03
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-03
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-03
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-03
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-03
The site,Pm,3.959,The competitor2,3Premium,4.099,2021-12,2021-12-03
The site,Cred-R,3.259,The competitor1,1Regular,3.149,2021-12,2021-12-04
The site,Cred-R,3.259,The competitor1,1Regular,3.149,2021-12,2021-12-04
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-04
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-04
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-04
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-04
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-04
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-04
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-04
The site,Pm,3.959,The competitor1,3Premium,3.599,2021-12,2021-12-04
The site,Pm,3.959,The competitor1,3Premium,3.599,2021-12,2021-12-04
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-04
The site,Pm,3.959,The competitor2,3Premium,4.039,2021-12,2021-12-04
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-04
The site,Cred-R,3.259,The competitor1,1Regular,3.079,2021-12,2021-12-05
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-05
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-05
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-05
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-05
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-05
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-05
The site,Pm,3.959,The competitor1,3Premium,3.479,2021-12,2021-12-05
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-05
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-05
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-05
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-05
The site,Cred-R,3.259,The competitor1,1Regular,3.079,2021-12,2021-12-06
The site,Cred-R,3.259,The competitor1,1Regular,3.079,2021-12,2021-12-06
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-06
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-06
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-06
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-06
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-06
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-06
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-06
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-06
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-06
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-06
The site,Pm,3.959,The competitor1,3Premium,3.479,2021-12,2021-12-06
The site,Pm,3.959,The competitor1,3Premium,3.479,2021-12,2021-12-06
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-06
The site,Pm,3.959,The competitor2,3Premium,4.039,2021-12,2021-12-06
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-06
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-06
The site,Cred-R,3.259,The competitor1,1Regular,3.079,2021-12,2021-12-07
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-07
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-07
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-07
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-07
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-07
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-07
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-07
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-07
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-07
The site,Pm,3.959,The competitor1,3Premium,3.479,2021-12,2021-12-07
The site,Pm,3.959,The competitor2,3Premium,4.039,2021-12,2021-12-07
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-07
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-07
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-08
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-08
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-08
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-08
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-08
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-08
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-08
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-08
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-08
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-08
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-08
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-08
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-08
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-08
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-08
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-08
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-08
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-09
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-09
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-09
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-09
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-09
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-09
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-09
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-09
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-09
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-09
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-09
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-09
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-09
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-09
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-09
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-09
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-09
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-09
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-09
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-09
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-09
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-10
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-10
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-10
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-10
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-10
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-10
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-10
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-10
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-10
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-10
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-10
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-10
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-10
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-11
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-11
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-11
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-11
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-11
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-11
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-11
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-11
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-11
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-11
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-12
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-12
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-12
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-12
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-12
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-12
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-12
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-12
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-12
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-12
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-12
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-12
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-12
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-12
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-13
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-13
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-13
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-13
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-13
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-13
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-13
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-13
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-13
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-13
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-13
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-13
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-13
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-13
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-13
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-14
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-14
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-14
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-14
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-14
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-14
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-14
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-14
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-14
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-14
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-14
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-14
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-14
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-14
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-14
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-14
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-14
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-15
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-15
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-15
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-15
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-15
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-15
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-15
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-15
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-15
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-15
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-15
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-15
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-15
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-15
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-15
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-15
The site,Pm,3.959,The competitor2,3Premium,4.039,2021-12,2021-12-15
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-15
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-15
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-15
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-16
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-16
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-16
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-16
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-16
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-16
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-16
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-16
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-16
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-16
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-16
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-16
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-16
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-16
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-16
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-16
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-16
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-16
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-16
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-16
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-17
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-17
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-17
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-17
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-17
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-17
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-17
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-17
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-17
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-17
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-17
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-17
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-17
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-17
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-18
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-18
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-18
The site,Cred-R,3.259,The site,1Regular,3.259,2021-12,2021-12-18
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-18
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-18
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-18
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-18
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-18
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-18
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-18
The site,Pm,3.959,The competitor1,3Premium,3.399,2021-12,2021-12-18
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-18
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-18
The site,Pm,3.959,The site,3Premium,3.959,2021-12,2021-12-18
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-18
The site,Pm,3.959,The competitor2,3Premium,4.059,2021-12,2021-12-18
The site,Cred-R,3.259,The competitor1,1Regular,2.999,2021-12,2021-12-19
The site,Cred-R,3.259,The competitor2,1Regular,3.259,2021-12,2021-12-19
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-19
The site,Md,3.759,The site,2Mid-Grade,3.759,2021-12,2021-12-19
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-19
The site,Md,3.759,The competitor2,2Mid-Grade,3.659,2021-12,2021-12-19
